Time,Obstacle Distance,Obstacle Size,Is High,Dino Y,Velocity,Action
9400,561.497468949496,30,350,19.35374999999997,394.0,0
9500,522.0478689494962,30,350,0,395.0,0
9600,482.4982589494963,30,350,0,396.0,0
9800,403.09896894949657,30,350,0,398.0,0
9900,363.64827894949656,30,350,0,399.0,0
10100,283.2498889494965,30,350,0,401.0,0
10200,243.50216894949665,30,350,0,402.0,0
10300,203.25342894949665,30,350,0,403.0,0
10360,178.65258894949667,30,350,0,403.6,1
10400,162.90467894949668,30,350,11.107499999999998,404.0,0
10500,122.45591894949675,30,350,34.375499999999995,405.0,0
10600,81.5011389494968,30,350,50.261250000000004,406.0,0
10700,40.85135894949677,30,350,58.45274999999999,407.0,0
10800,0.10156894949678019,30,350,59.143499999999996,408.0,0
11000,582.1525377079696,29,351,38.202,410.0,0
11300,458.7060377079704,29,351,0,413.0,0
11400,416.94318770797025,29,351,0,414.0,0
11500,375.90834770797017,29,351,0,415.0,0
11600,334.3594677079702,29,351,0,416.0,0
11700,292.71059770797024,29,351,0,417.0,0
11800,250.54372770797028,29,351,0,418.0,0
11858,226.70156770797018,29,351,0,418.58,1
12000,166.7440177079701,29,351,35.13975,420.0,0
12300,40.29441770797007,29,351,59.019749999999995,423.0,0
12400,-2.0554622920299224,29,351,51.97875,424.0,0
12500,-44.080332292029944,29,351,37.6215,425.0,0
12600,427.7613251394352,21,359,15.656999999999993,426.0,0
12800,342.363585139435,21,359,0,428.0,0
13000,256.56582513943516,21,359,0,430.0,0
13257,145.72854513943514,21,359,0,432.57,1
13500,40.321585139435115,21,359,50.60175000000001,435.0,0
13600,-3.227284860564872,21,359,58.56149999999999,436.0,0
14000,296.8908523401868,25,355,15.399749999999994,440.0,0
14360,137.8469123401869,25,355,0,443.6,1
14400,120.09536234018685,25,355,11.373749999999998,444.0,0
14700,-13.551257659813139,25,355,58.42724999999999,447.0,0
14800,-58.30011765981313,25,355,59.11275,448.0,0
15100,383.528499699554,35,345,16.168499999999984,451.0,0
15200,338.37961969955404,35,345,0,452.0,0
15300,293.1307496995542,35,345,0,453.0,0
15400,247.32788969955413,35,345,0,454.0,0
15500,202.33303969955415,35,345,0,455.0,0
15544,181.8484196995541,35,345,0,455.44,1
15600,156.32818969955414,35,345,15.588749999999996,456.0,0
15800,65.38650969955404,35,345,51.95550000000001,458.0,0
15900,19.537689699554022,35,345,59.019,459.0,0
16000,-26.871110300445977,35,345,58.54124999999999,460.0,0
16200,512.2939926092947,30,320,35.217,462.0,0
16300,465.5822226092945,30,320,12.016499999999994,463.0,0
16400,419.69642260929453,30,320,0,464.0,0
16500,373.24768260929454,30,320,0,465.0,0
16600,326.23295260929444,30,320,0,466.0,0
16700,279.5832326092944,30,320,0,467.0,0
16800,232.83355260929454,30,320,0,468.0,0
16900,185.98385260929456,30,320,0,469.0,3
17000,139.03417260929447,30,320,0,470.0,0
17100,91.98452260929452,30,320,0,471.0,0
17200,44.83487260929449,30,320,0,472.0,0
17300,-2.4147373907055183,30,320,0,473.0,0
17400,-49.76432739070549,30,320,0,474.0,0
17500,625.1776431896653,26,354,0,475.0,0
17600,577.6280831896655,26,354,0,476.0,0
17700,529.9785231896656,26,354,0,477.0,0
17800,482.22901318966547,26,354,0,478.0,0
17900,434.37942318966543,26,354,0,479.0,0
18000,386.4299131896656,26,354,0,480.0,0
18100,338.3803731896656,26,354,0,481.0,0
18200,290.2308331896655,26,354,0,482.0,0
18300,241.98130318966543,26,354,0,483.0,0
18300,241.49830318966542,26,354,0,483.0,0
18376,205.2447931896656,26,354,0,483.76,1
18400,193.6317931896656,26,354,6.975000000000001,484.0,0
18500,145.18229318966556,26,354,31.387499999999996,485.0,0
18600,96.6327331896656,26,354,48.29550000000001,486.0,0
18700,47.98316318966556,26,354,57.70275000000002,487.0,0
18800,-0.7663568103344431,26,354,59.61375,488.0,0
18900,-49.61588681033444,26,354,54.02399999999998,489.0,0
19000,376.5802536645385,21,359,40.935000000000024,490.0,0
19100,327.53075366453857,21,359,20.34749999999999,491.0,0
19200,278.3812136645387,21,359,0,492.0,0
19300,229.13167366453854,21,359,0,493.0,0
19400,179.78214366453852,21,359,0,494.0,0
19480,140.23049366453847,21,359,0,494.8,1
19500,130.33259366453845,21,359,5.842500000000001,495.0,0
19600,80.78305366453847,21,359,30.551999999999992,496.0,0
19700,31.133533664538504,21,359,47.76300000000003,497.0,0
19800,-18.615996335461517,21,359,57.47325000000002,498.0,0
19900,411.9435648283371,30,320,59.683499999999995,499.0,0
20000,361.9940348283371,30,320,54.39374999999998,500.0,0
20100,311.94450482833696,30,320,41.60400000000002,501.0,0
20200,261.7949948283368,30,320,21.31574999999998,502.0,0
20300,211.54547482833698,30,320,0,503.0,0
20400,161.19593482833707,30,320,0,504.0,0
20467,127.40579482833704,30,320,0,504.67,3
20500,110.74637482833705,30,320,0,505.0,0
20600,60.19683482833709,30,320,0,506.0,0
20700,9.547314828337079,30,320,0,507.0,0
20800,-41.202215171662914,30,320,0,508.0,0
20900,525.1031167662989,30,320,0,509.0,0
21000,474.1536067662986,30,320,0,510.0,0
21100,423.1040967662986,30,320,0,511.0,0
21200,371.9545767662986,30,320,0,512.0,0
21300,320.70502676629843,30,320,0,513.0,0
21400,269.35551676629836,30,320,0,514.0,0
21500,217.90600676629856,30,320,0,515.0,0
21593,169.96820676629864,30,320,0,515.9300000000001,3
21600,166.35648676629862,30,320,0,516.0,0
21700,114.70695676629862,30,320,0,517.0,0
21800,62.95742676629861,30,320,0,518.0,0
21900,11.107906766298626,30,320,0,519.0,0
21900,10.58890676629862,30,320,0,519.0,0
22000,-40.8416432337014,30,320,0,520.0,0
22100,463.9154246466628,25,355,0,521.0,0
22200,411.7659246466629,25,355,0,522.0,0
22300,359.516384646663,25,355,0,523.0,0
22400,307.166864646663,25,355,0,524.0,0
22500,254.7173446466628,25,355,0,525.0,0
22600,202.16782464666284,25,355,0,526.0,0
22628,187.43603464666282,25,355,0,526.28,1
22700,149.51830464666287,25,355,19.62824999999997,527.0,0
22800,96.76876464666287,25,355,40.437749999999994,528.0,0
22900,43.9192346466628,25,355,53.747999999999976,529.0,0
23000,-9.030305353337226,25,355,59.5575,530.0,0
23100,554.7444879520915,30,320,57.87000000000001,531.0,0
23200,502.1269479520914,30,320,48.809250000000006,532.0,0
23300,448.34540795209114,30,320,31.988999999999997,533.0,0
23400,394.9959079520912,30,320,7.801500000000001,534.0,0
23500,341.5463679520913,30,320,0,535.0,0
23600,287.99685795209126,30,320,0,536.0,0
23600,287.46085795209126,30,320,0,536.0,0
23700,234.34734795209107,30,320,0,537.0,0
23740,212.85953795209116,30,320,0,537.4,3
23800,180.5978379520912,30,320,0,538.0,0
23900,126.74829795209124,30,320,0,539.0,0
24000,72.7987779520912,30,320,0,540.0,0
24100,18.74924795209121,30,320,0,541.0,0
24200,-35.400272047908786,30,320,0,542.0,0
24300,651.132222571122,27,353,0,543.0,0
24400,596.7827125711225,27,353,0,544.0,0
24500,542.3332025711229,27,353,0,545.0,0
24600,487.7836925711232,27,353,0,546.0,0
24700,433.1341825711232,27,353,0,547.0,0
24800,378.3846725711231,27,353,0,548.0,0
24900,323.535112571123,27,353,0,549.0,0
25000,268.5855925711232,27,353,0,550.0,0
25000,268.0355925711232,27,353,0,550.0,0
25100,213.53609257112322,27,353,0,551.0,0
25183,167.76905257112315,27,353,0,551.83,1
25200,158.38657257112317,27,353,4.984500000000001,552.0,0
25300,103.13702257112317,27,353,29.918249999999997,553.0,0
25400,47.7875025711231,27,353,47.35425000000003,554.0,0
25500,-7.661997428876894,27,353,57.29175000000002,555.0,0
25600,380.0599363778187,32,348,59.72625,556.0,0
25700,324.41041637781865,32,348,54.662249999999986,557.0,0
25800,268.6608763778188,32,348,42.09675000000002,558.0,0
25900,212.8113163778189,32,348,22.029749999999986,559.0,0
26000,156.8617963778189,32,348,0,560.0,0
26097,102.49518637781887,32,348,0,560.97,1
26100,100.81224637781887,32,348,0.8955,561.0,0
26200,44.662716377818796,32,348,26.88074999999997,562.0,0
26300,-11.58681362218119,32,348,45.36600000000001,563.0,0
26400,710.4519213578409,30,320,56.352749999999986,564.0,0
26500,654.0024013578408,30,320,59.83874999999996,565.0,0
26600,597.4528713578403,30,320,55.823999999999984,566.0,0
26700,540.8033413578404,30,320,44.30925,567.0,0
26900,427.204151357841,30,320,0,569.0,0
27000,370.254541357841,30,320,0,570.0,0
27100,313.7759013578409,30,320,0,571.0,0
27200,256.0552413578408,30,320,0,572.0,0
27300,198.80557135784085,30,320,0,573.0,0
27352,169.56973135784094,30,320,0,573.52,3
27400,141.4558813578409,30,320,0,574.0,0
27500,84.00619135784083,30,320,0,575.0,0
27600,26.456501357840793,30,320,0,576.0,0
27700,-31.193208642159174,30,320,0,577.0,0
27800,683.8540532011275,26,354,0,578.0,0
27900,626.004323201127,26,354,0,579.0,0
28000,568.6345732011271,26,354,0,580.0,0
28100,510.5858132011268,26,354,0,581.0,0
28300,393.60525320112663,26,354,0,583.0,0
28400,335.8394332011266,26,354,0,584.0,0
28600,218.84177320112684,26,354,0,586.0,0
28700,159.60594320112665,26,354,0,587.0,0
28706,156.08377320112666,26,354,0,587.06,1
28800,100.8561032011267,26,354,24.827249999999996,588.0,0
28900,42.59525320112665,26,354,43.809749999999994,589.0,0
29000,-16.35362679887333,26,354,55.51875,590.0,0
29300,632.63755237249,25,355,45.645749999999985,593.0,0
29500,513.2448523724902,25,355,1.2720000000000031,595.0,0
29600,453.69499237249,25,355,0,596.0,0
29700,394.64213237249004,25,355,0,597.0,0
29800,334.89326237249,25,355,0,598.0,0
29900,274.44538237249003,25,355,0,599.0,0
29991,219.89511237249008,25,355,0,599.9100000000001,1
30100,154.4456623724901,25,355,28.17375,601.0,0
30600,436.7199082974403,20,360,43.22175,606.0,0
30700,376.6770382974404,20,360,23.964000000000002,607.0,0
30800,315.3201882974403,20,360,0,608.0,0
30900,255.0793382974406,20,360,0,609.0,0
31000,193.5204782974406,20,360,0,610.0,0
31051,163.00803829744063,20,360,0,610.51,1
31200,71.32074829744053,20,360,36.46574999999999,612.0,0
31600,542.7606908365327,30,350,51.20850000000001,616.0,0
31700,481.7278508365331,30,350,36.33375,617.0,0
31800,419.36101083653267,30,350,13.582499999999998,618.0,0
31900,358.13015083653266,30,350,0,619.0,0
32194,175.71532083653275,30,350,0,621.94,1
32200,171.36157083653276,30,350,2.07675,622.0,0
32300,109.11170083653269,30,350,27.7365,623.0,0
32400,46.76183083653274,30,350,45.896249999999974,624.0,0
32500,-15.688049163467255,30,350,56.555249999999994,625.0,0
32600,609.7220014337013,36,344,59.71574999999999,626.0,0
32900,422.1014214337009,36,344,24.42824999999999,629.0,0
33000,358.52256143370084,36,344,0,630.0,0
33100,296.10372143370085,36,344,0,631.0,0
33200,232.322891433701,36,344,0,632.0,0
33265,191.22188143370104,36,344,0,632.6500000000001,1
33300,169.07307143370105,36,344,10.01925,633.0,0
33600,-21.276388566298998,36,344,58.20974999999999,636.0,0
33700,579.7066941514487,20,360,59.30175000000002,637.0,0
34200,259.9628841514493,20,360,0,642.0,0
34276,211.14296415144918,20,360,0,642.76,1
34300,195.0711541514492,20,360,7.251750000000001,643.0,0
34400,130.7214341514492,20,360,31.57275,644.0,0
34500,66.2717341514492,20,360,48.39525,645.0,0
34600,1.722084151449259,20,360,57.72149999999999,646.0,0
34700,616.4307127330412,31,349,59.549249999999994,647.0,0
34800,551.6810827330414,31,349,53.876999999999974,648.0,0
34900,486.8314827330414,31,349,40.707,649.0,0
35000,421.88189273304135,31,349,20.03774999999998,650.0,0
35100,356.83231273304136,31,349,0,651.0,0
35200,291.6827327330415,31,349,0,652.0,0
35300,226.43316273304134,31,349,0,653.0,0
35348,195.07785273304128,31,349,0,653.48,1
35400,161.08360273304132,31,349,14.56424999999999,654.0,0
35500,95.63408273304125,31,349,36.875249999999966,655.0,0
35600,30.084532733041257,31,349,51.684,656.0,0
35700,-35.56499726695874,31,349,58.994250000000015,657.0,0
35800,586.5711536095055,29,351,58.80525000000002,658.0,0
35900,520.7216136095051,29,351,51.11475,659.0,0
36000,454.77209360950474,29,351,35.925749999999965,660.0,0
36100,388.7225236095046,29,351,13.232999999999985,661.0,0
36200,322.57299360950435,29,351,0,662.0,0
36300,256.32347360950456,29,351,0,663.0,0
36400,189.9739636095046,29,351,0,664.0,0
36422,175.36365360950464,29,351,0,664.22,1
36500,123.52444360950454,29,351,21.087749999999964,665.0,0
36600,56.97492360950463,29,351,41.44875,666.0,0
36700,-9.67460639049537,29,351,54.30899999999997,667.0,0
36800,611.5554863130868,40,340,59.66999999999999,668.0,0
36900,544.7059863130874,40,340,57.532500000000006,669.0,0
37000,477.7564663130878,40,340,47.89350000000001,670.0,0
37100,410.706966313088,40,340,30.755999999999982,671.0,0
37200,343.5574363130881,40,340,6.116249999999994,672.0,0
37300,276.30791631308796,40,340,0,673.0,0
37400,208.95840631308783,40,340,0,674.0,0
37477,157.70590631308784,40,340,0,674.77,1
37500,141.50889631308786,40,340,6.974250000000001,675.0,0
37600,73.95938631308786,40,340,31.38599999999999,676.0,0
37700,6.3098763130878694,40,340,48.29775000000001,677.0,0
37800,685.3871557046476,30,350,57.708750000000016,678.0,0
37900,617.5376357046478,30,350,59.619749999999996,679.0,0
38000,549.5881257046478,30,350,54.03149999999996,680.0,0
38100,481.5386057046477,30,350,40.942499999999995,681.0,0
38200,413.38909570464756,30,350,20.354249999999958,682.0,0
38300,345.1395657046477,30,350,0,683.0,0
38388,284.99725570464767,30,350,0,683.88,1
38400,276.79003570464766,30,350,3.5415,684.0,0
38500,208.3405057046475,30,350,28.85174999999999,685.0,0
38600,139.79099570464743,30,350,46.66350000000002,686.0,0
38700,71.14148570464744,30,350,56.97525000000002,687.0,0
38800,2.39197570464745,30,350,59.78699999999999,688.0,0
38900,713.2810328873354,25,355,55.09724999999998,689.0,0
39000,644.3315228873352,25,355,42.90900000000001,690.0,0
39100,575.2820028873347,25,355,23.21999999999995,691.0,0
39200,506.1325028873348,25,355,0,692.0,0
39300,436.88300288733507,25,355,0,693.0,0
39400,367.53347288733517,25,355,0,694.0,0
39500,298.0839728873353,25,355,0,695.0,0
39583,240.36491288733532,25,355,0,695.8299999999999,1
39600,228.53444288733533,25,355,4.985250000000001,696.0,0
39700,158.8849128873353,25,355,29.920499999999993,697.0,0
39800,89.13540288733526,25,355,47.35725000000002,698.0,0
39900,19.28587288733523,25,355,57.29250000000002,699.0,0
40000,-50.66363711266478,25,355,59.72925,700.0,0
40100,793.1332987677823,26,354,54.66599999999998,701.0,0
40200,722.9837387677826,26,354,42.099,702.0,0
40300,652.7342187677827,26,354,22.034999999999954,703.0,0
40400,582.3847087677827,26,354,0,704.0,0
40500,511.9351587677826,26,354,0,705.0,0
40500,511.23015876778254,26,354,0,705.0,0
40600,441.3856487677823,26,354,0,706.0,0
40700,370.7361087677824,26,354,0,707.0,0
40800,299.98658876778234,26,354,0,708.0,0
40885,239.77088876778214,26,354,0,708.85,1
40900,229.1370787677821,26,354,4.40925,709.0,0
41000,158.18755876778212,26,354,29.49524999999999,710.0,0
41100,87.13803876778218,26,354,47.08125000000002,711.0,0
41200,15.988508767782221,26,354,57.16650000000001,712.0,0
41300,-55.261031232217796,26,354,59.751,713.0,0
41400,623.4151709501759,24,356,54.83624999999999,714.0,0
41500,551.9656409501756,24,356,42.421500000000016,715.0,0
41500,551.2506409501756,24,356,42.25950000000002,715.0,0
41600,480.416130950176,24,356,22.508249999999965,716.0,0
41700,408.76663095017614,24,356,0,717.0,0
41800,337.0170709501762,24,356,0,718.0,0
41800,336.2990709501762,24,356,0,718.0,0
41900,265.16754095017626,24,356,0,719.0,0
41993,198.97764095017612,24,356,0,719.9300000000001,1
42000,193.21799095017616,24,356,2.37225,720.0,0
42100,121.16848095017619,24,356,27.98399999999998,721.0,0
42200,49.01892095017608,24,356,46.09200000000001,722.0,0
42300,-23.23064904982393,24,356,56.69925000000002,723.0,0
42400,869.1808657254252,30,350,59.80874999999998,724.0,0
42500,796.7313157254255,30,350,55.41749999999999,725.0,0
42500,796.0063157254255,30,350,55.33574999999999,725.0,0
42600,724.1817957254257,30,350,43.52850000000001,726.0,0
42700,651.5322757254257,30,350,24.139499999999956,727.0,0
42800,578.7827457254256,30,350,0,728.0,0
42900,505.9331657254253,30,350,0,729.0,0
43000,432.98357572542517,30,350,0,730.0,0
43100,359.9339857254251,30,350,0,731.0,0
43200,286.7843557254248,30,350,0,732.0,0
43230,264.8199757254247,30,350,0,732.3,1
43300,213.53471572542486,30,350,19.127999999999986,733.0,0
43400,140.18504572542486,30,350,40.07775,734.0,0
43500,66.7353857254248,30,350,53.52824999999999,735.0,0
43600,-6.814284274575222,30,350,59.478000000000016,736.0,0
43700,890.4705942449826,29,351,57.925500000000014,737.0,0
43800,816.7208942449824,29,351,48.87300000000001,738.0,0
43900,742.8711642449828,29,351,32.318250000000006,739.0,0
44000,668.921444244982,29,351,8.264250000000004,740.0,0
44100,594.8717042449819,29,351,0,741.0,0
44200,521.463954244982,29,351,0,742.0,0
44400,372.8664042449817,29,351,0,744.0,0
44569,246.2439742449818,29,351,0,745.69,1
44600,223.1228342449818,29,351,8.9205,746.0,0
44700,149.22001424498183,29,351,32.58299999999999,747.0,0
44900,-1.1266157550181077,29,351,58.011749999999964,749.0,0
45000,619.7686424610507,30,350,59.39849999999998,750.0,0
45100,543.9688124610507,30,350,53.237249999999975,751.0,0
45200,468.8189724610503,30,350,39.59924999999998,752.0,0
45500,242.76934246105014,30,350,0,755.0,0
45571,189.8949424610502,30,350,0,755.71,1
45700,92.32659246105021,30,350,32.3745,757.0,0
45900,-59.2711475389498,30,350,57.89399999999998,759.0,0
46100,464.2636764473946,33,347,53.410500000000006,761.0,0
46200,387.3528164473945,33,347,39.74775000000001,762.0,0
46300,311.1029264473945,33,347,18.681000000000008,763.0,0
46400,234.75305644739467,33,347,0,764.0,0
46495,162.89299644739467,33,347,0,764.95,1
46500,159.06817644739468,33,347,1.48725,765.0,0
46700,5.103396447394587,33,347,45.748499999999964,767.0,0
46800,860.800660382794,37,343,56.481,768.0,0
46900,783.9507903827938,37,343,59.715750000000014,769.0,0
47000,707.0009003827939,37,343,55.449000000000034,770.0,0
47300,475.55129038279426,37,343,0,773.0,0
47500,320.75152038279447,37,343,0,775.0,0
47600,243.97763038279453,37,343,0,776.0,0
47643,210.60087038279448,37,343,0,776.4300000000001,1
47700,166.32875038279448,37,343,15.843749999999996,777.0,0
47800,88.5798603827945,37,343,37.751999999999995,778.0,0
48200,709.5968188764042,23,357,50.26800000000001,782.0,0
48500,475.33218887640396,23,357,0,785.0,0
48600,395.9973188764037,23,357,0,786.0,0
48700,318.13441887640363,23,357,0,787.0,0
48800,239.38553887640347,23,357,0,788.0,0
48809,232.29323887640345,23,357,0,788.09,1
48900,159.74766887640354,23,357,24.365249999999996,789.0,0
49000,80.79779887640356,23,357,43.649999999999984,790.0,0
49200,968.2967197648552,33,347,59.7195,792.0,0
49300,889.046859764855,33,347,56.50499999999998,793.0,0
49400,810.491019764855,33,347,45.93674999999996,794.0,0
49500,731.0421797648551,33,347,27.798749999999977,795.0,0
49600,651.4933297648554,33,347,2.159999999999975,796.0,0
49700,571.0475397648556,33,347,0,797.0,0
49800,491.29773976485546,33,347,0,798.0,0
49900,411.4479497648552,33,347,0,799.0,0
50000,331.4981397648553,33,347,0,800.0,0
50075,272.27088976485527,33,347,0,800.75,1
50100,251.44831976485528,33,347,7.530750000000001,801.0,0
50200,172.10052976485517,33,347,31.566750000000003,802.0,0
50400,10.698979764855252,33,347,57.75525,804.0,0
50500,952.2390704716614,38,342,59.49825,805.0,0
50600,872.4953304716614,38,342,53.83799999999998,806.0,0
50700,791.0396504716612,38,342,40.491749999999996,807.0,0
50800,710.2899904716612,38,342,19.74224999999997,808.0,0
50900,629.4403404716613,38,342,0,809.0,0
51000,548.4906804716619,38,342,0,810.0,0
51100,467.44104047166206,38,342,0,811.0,0
51200,387.1033904716622,38,342,0,812.0,0
51300,305.041760471662,38,342,0,813.0,0
51372,246.4801104716621,38,342,0,813.72,1
51400,223.69214047166207,38,342,8.093250000000001,814.0,0
51500,142.2425304716621,38,342,32.1975,815.0,0
51600,60.69294047166204,38,342,48.80325000000001,816.0,0
51700,-20.95666952833794,38,342,57.90750000000002,817.0,0
51800,799.0542852694681,30,320,59.51475000000002,818.0,0
51900,717.2047652694685,30,320,53.62574999999999,819.0,0
52000,635.2552252694686,30,320,40.23525000000002,820.0,0
52100,553.2056952694685,30,320,19.345499999999994,821.0,0
52200,471.05615526946815,30,320,0,822.0,0
52300,388.8066452694682,30,320,0,823.0,0
52400,306.4570952694683,30,320,0,824.0,0
52500,224.00758526946828,30,320,0,825.0,0
52599,142.28405526946827,30,320,0,825.99,3
52600,141.45806526946828,30,320,0,826.0,0
52700,58.80855526946824,30,320,0,827.0,0
52800,-23.940964730531782,30,320,0,828.0,0
52800,-24.768964730531785,30,320,0,828.0,0
52900,899.0797887655015,36,344,0,829.0,0
53000,816.1302787655012,36,344,0,830.0,0
53100,733.0807687655008,36,344,0,831.0,0
53200,649.9312387655003,36,344,0,832.0,0
53300,566.6817187655009,36,344,0,833.0,0
53400,483.3321987655014,36,344,0,834.0,0
53500,399.8826787655016,36,344,0.0,835.0,0
53600,316.33311876550164,36,344,0,836.0,0
53700,232.68355876550146,36,344,0,837.0,0
53739,200.03314876550138,36,344,0,837.39,1
53800,148.93404876550142,36,344,16.880999999999982,838.0,0
53900,65.0845387655013,36,344,38.51774999999998,839.0,0
54000,-18.864961234498708,36,344,52.65524999999998,840.0,0
54100,907.066282052177,38,342,59.2905,841.0,0
54200,822.9167420521773,38,342,58.425000000000004,842.0,0
54300,738.6672320521775,38,342,50.06174999999999,843.0,0
54400,654.3176820521775,38,342,34.19549999999997,844.0,0
54500,569.8681520521772,38,342,10.830749999999979,845.0,0
54600,485.31861205217706,38,342,0,846.0,0
54700,400.6691020521771,38,342,0,847.0,0
54800,315.91960205217714,38,342,0,848.0,0
54900,231.07006205217698,38,342,0,849.0,0
54912,220.03227205217695,38,342,0,849.12,1
55000,146.12047205217686,38,342,23.222999999999956,850.0,0
55100,61.07094205217685,38,342,42.90825000000001,851.0,0
55200,-24.078577947823128,38,342,55.09424999999998,852.0,0
55300,828.309184021451,26,354,59.780249999999974,853.0,0
55400,742.9596640214507,26,354,56.96625,854.0,0
55500,657.5101540214503,26,354,46.65300000000001,855.0,0
55600,571.9606340214502,26,354,28.83899999999998,856.0,0
55700,486.31110402145066,26,354,3.5242499999999852,857.0,0
55800,400.56157402145107,26,354,0,858.0,0
55900,314.71203402145113,26,354,0,859.0,0
56000,228.7625040214511,26,354,0,860.0,0
56015,215.86145402145104,26,354,0,860.15,1
