Time,Obstacle Distance,Obstacle Size,Is High,Dino Y,Velocity,Action
12797,179.6008785457514,28,352,0,427.97,1
12800,178.31696854575142,28,352,0.89325,428.0,0
12900,135.46832854575132,28,352,26.795250000000003,429.0,0
13245,-13.127091454248635,28,352,58.586250000000014,432.45,3
13800,416.74621816319603,30,320,0,438.0,0
13900,373.77504816319595,30,320,0,439.0,0
14241,223.94702816319625,30,320,0,442.40999999999997,3
15000,353.0226182166781,21,359,0,450.0,0
15200,262.83017821667806,21,359,0,452.0,0
15359,189.93487821667787,21,359,0,453.59000000000003,1
15803,-12.435401783322234,21,359,58.644,458.03,3
16000,486.5960853622878,23,357,2.214999999999988,460.0,0
16100,441.00816536228797,23,357,0,461.0,0
16200,394.39866536228743,23,357,0,462.0,0
16300,348.14984536228724,23,357,0,463.0,0
16400,301.80105536228723,23,357,0,464.0,0
16595,210.66711536228723,23,357,0,465.95000000000005,1
16800,114.93806536228723,23,357,45.49499999999997,468.0,0
17045,-0.02039463771272665,23,357,58.574249999999985,470.45000000000005,3
17100,-25.909834637712727,23,357,52.56424999999999,471.0,0
17200,401.856160293798,20,360,22.284249999999982,472.0,0
17500,260.28366029379794,20,360,0,475.0,0
17746,142.65805029379783,20,360,0,477.46000000000004,1
17800,116.8611502937978,20,360,15.064499999999999,478.0,0
18083,-18.810709706202168,20,360,58.23899999999993,480.83000000000004,3
18100,-26.986109706202164,20,360,58.63474999999993,481.0,0
18400,348.6372368708265,40,340,0,484.0,0
18631,236.56862687082645,40,340,0,486.31,1
18900,105.39202687082638,40,340,53.355750000000015,489.0,0
19579,190.12420985096944,23,357,0,495.78999999999996,1
19900,30.46480985096953,23,357,57.266999999999996,499.0,0
19960,0.5076498509695142,23,357,59.39999999999999,499.6,3
20200,574.3319947609504,40,340,0,502.0,0
20500,423.28635476094917,40,340,0,505.0,0
20800,270.83303476094903,40,340,0,508.0,0
20900,219.98377476094896,40,340,0,509.0,0
20965,186.87817476094892,40,340,0,509.65,1
21100,117.98518476094887,40,340,33.529500000000006,511.0,0
21461,516.9816213429726,24,356,56.03925000000005,514.61,3
21500,497.4195413429727,24,356,51.38825000000004,515.0,0
21700,393.7063713429729,24,356,0,517.0,0
21900,290.1082113429729,24,356,0,519.0,0
22088,192.88200134297273,24,356,0,520.88,1
22100,186.10993134297274,24,356,3.8235,521.0,0
22300,81.71157134297266,24,356,46.69649999999997,523.0,0
22488,-16.262568657027316,24,356,59.657250000000005,524.88,3
22900,537.1216939493231,26,354,0,529.0,0
23100,431.12351394932375,26,354,0,531.0,0
23200,378.50644394932374,26,354,0,532.0,0
23300,324.72541394932375,26,354,0,533.0,0
23572,179.3820939493238,26,354,0,535.72,1
23700,110.72921394932379,26,354,32.154,537.0,0
24023,693.5877001792704,22,358,58.62225000000001,540.23,3
24700,326.10698017927007,22,358,0,547.0,0
24800,271.35787017927,22,358,0,548.0,0
24897,218.15567017926975,22,358,0,548.97,1
25200,51.3613201792696,22,358,56.21250000000001,552.0,0
25309,-8.865069820730369,22,358,59.59950000000003,553.09,3
25876,273.03810502755107,39,341,0,558.76,1
26100,147.62703502755085,39,341,48.201749999999976,561.0,0
26300,35.228935027550904,39,341,59.44424999999998,563.0,0
26400,-21.120094972449067,39,341,53.816999999999986,564.0,0
26500,564.8462268007964,30,350,40.688999999999965,565.0,0
26900,338.6188868007962,30,350,0,569.0,0
27000,281.67067680079623,30,350,0,570.0,0
27062,245.74202680079617,30,350,0,570.62,1
27200,166.90254680079607,30,350,34.149,572.0,0
27491,0.029586800796153057,30,350,59.32200000000002,574.9100000000001,3
27500,-4.569933199203845,30,350,59.048000000000016,575.0,0
27900,511.69540146328677,30,320,0,579.0,0
28000,453.7473214632864,30,320,0,580.0,0
28100,395.11819146328645,30,320,0,581.0,0
28200,336.9690114632865,30,320,0,582.0,0
28251,308.43939146328654,30,320,0,582.51,3
28400,220.37075146328647,30,320,0,584.0,0
28800,-13.437478536713584,30,320,0,588.0,0
29000,700.9848796151057,37,343,0,590.0,0
29100,641.9368896151059,37,343,0,591.0,0
29300,523.5406496151061,37,343,0,593.0,0
29500,404.74437961510637,37,343,0,595.0,0
29840,201.8723996151062,37,343,0,598.4000000000001,1
29900,165.95144961510624,37,343,16.593750000000004,599.0,0
30100,46.555859615106186,37,343,52.296749999999996,601.0,0
30200,-13.591580384893788,37,343,59.01374999999999,602.0,0
30242,-39.48568038489378,37,343,59.59949999999999,602.4200000000001,3
30300,473.2034948251717,22,358,55.114999999999995,603.0,0
30649,262.1530048251718,22,358,0,606.49,1
30800,171.06937482517168,22,358,36.40274999999999,608.0,0
30900,110.22185482517165,22,358,51.28875000000001,609.0,0
31039,24.867374825171694,22,358,59.532750000000014,610.39,3
31300,456.94032349625263,37,343,0,613.0,0
31600,273.21328349625236,37,343,0,616.0,0
31618,261.50805349625233,37,343,0,616.1800000000001,1
31800,149.2019634962524,37,343,41.95424999999998,618.0,0
32102,-38.503976503747666,37,343,56.690249999999985,621.02,3
32700,464.59375421012896,38,342,0,627.0,0
33056,240.12919421012907,38,342,0,630.56,1
33100,211.7448642101291,38,342,12.680250000000001,631.0,0
33474,-24.94354578987069,38,342,59.3355,634.74,3
34069,278.26512289464324,30,320,0,640.69,3
34400,65.65351289464314,30,320,0,644.0,0
34600,607.6115900425386,30,320,0,646.0,0
34700,542.9639500425393,30,320,0,647.0,0
34900,413.36840004253924,30,320,0,649.0,0
35000,347.77081004253904,30,320,0,650.0,0
35074,299.64442004253914,30,320,0,650.74,3
35200,218.22546004253934,30,320,0,652.0,0
35300,152.32488004253923,30,320,0,653.0,0
35700,729.6360752261752,40,340,0,657.0,0
35800,663.2314752261753,40,340,0,658.0,0
35900,597.3839052261746,40,340,0,659.0,0
36465,223.46691522617465,40,340,0,664.6500000000001,1
36500,199.5338052261747,40,340,10.26375,665.0,0
36600,132.3193452261747,40,340,33.9,666.0,0
36700,65.66997522617464,40,340,49.77225,667.0,0
36800,-0.41139477382533585,40,340,58.09875,668.0,0
36866,-43.851464773825334,40,340,59.567250000000016,668.6600000000001,3
37000,787.374349857483,30,320,35.90275000000002,670.0,0
37200,653.1758298574834,30,320,0,672.0,0
37700,315.9297198574836,30,320,0,677.0,0
37731,294.93817985748353,30,320,0,677.31,3
37800,248.18059985748346,30,320,0,678.0,0
38200,-23.133770142516596,30,320,0,682.0,0
38300,511.16227435484495,30,320,0,683.0,0
38400,442.13023435484484,30,320,0,684.0,0
38600,305.1319943548447,30,320,0,686.0,0
38664,261.20807435484477,30,320,0,686.64,3
39200,739.1781190008087,30,320,0,692.0,0
39600,461.58199900080865,30,320,0,696.0,0
39700,391.93297900080864,30,320,0,697.0,0
39896,255.82975900080862,30,320,0,698.96,3
40400,744.2713966694217,30,320,0,704.0,0
40600,603.2713666694215,30,320,0,706.0,0
40700,532.6213166694216,30,320,0,707.0,0
40800,462.5793066694217,30,320,0,708.0,0
40900,391.0212766694216,30,320,0,709.0,0
41000,320.7812066694216,30,320,0,710.0,0
41100,249.73214666942164,30,320,0,711.0,3
41200,178.58309666942156,30,320,0,712.0,0
41300,107.3340666694215,30,320,0,713.0,0
41400,35.98504666942149,30,320,0,714.0,0
41500,-35.4639433305785,30,320,0,715.0,0
41700,798.9471645857819,37,343,0,717.0,0
41800,727.1981345857821,37,343,0,718.0,0
41900,655.3491245857821,37,343,0,719.0,0
42100,511.3510745857816,37,343,0,721.0,0
42400,294.60400458578147,37,343,0,724.0,0
42476,239.5518745857816,37,343,0,724.76,1
42500,221.42997458578162,37,343,7.245000000000001,725.0,0
42600,149.60596458578152,37,343,31.33875,726.0,0
42700,76.95683458578162,37,343,48.20399999999999,727.0,0
42800,4.207734585781537,37,343,57.57149999999999,728.0,0
42834,-20.54979541421846,37,343,59.04374999999999,728.34,3
43100,507.0755478323299,23,357,0,731.0,0
43200,433.19453783232956,23,357,0,732.0,0
43300,360.67753783232956,23,357,0,733.0,0
43380,302.74012783232956,23,357,0,733.8,1
43400,287.3285278323296,23,357,6.117750000000001,734.0,0
43500,213.87944783232945,23,357,30.71175,735.0,0
43600,140.3303478323294,23,357,47.80424999999995,736.0,0
43759,24.6564778323293,23,357,59.50575,737.59,3
43800,-7.067902167670695,23,357,57.78275,738.0,0
44100,460.66531536620744,36,344,0,741.0,0
44200,386.5153053662074,36,344,0,742.0,0
44321,297.40326536620734,36,344,0,743.21,1
44500,164.21011536620736,36,344,41.539500000000004,745.0,0
44728,-5.160594633792584,36,344,59.646000000000015,747.28,3
44900,638.6152504449362,33,347,21.022500000000004,749.0,0
45000,562.9162404449359,33,347,0,750.0,0
45200,413.46805044493556,33,347,0,752.0,0
45369,286.2388204449357,33,347,0,753.69,1
45400,262.86993044493573,33,347,8.916,754.0,0
45737,8.207150444935806,33,347,59.316749999999985,757.37,3
45800,-39.5263995550642,33,347,55.703749999999985,758.0,0
46000,828.3800374955852,30,320,0,760.0,0
46200,676.9438674955856,30,320,0,762.0,0
46600,371.3509674955857,30,320,0,766.0,0
46800,217.18612749558565,30,320,0,768.0,0
46864,170.31985749558575,30,320,0,768.64,3
46900,141.10555749558577,30,320,0,769.0,0
47200,653.8922806074193,29,351,0,772.0,0
47747,230.89642060741886,29,351,0,777.47,1
47996,37.78147060741904,29,351,50.976749999999996,779.96,3
48200,847.9380712949949,28,352,20.854249999999976,782.0,0
48400,692.1257312949949,28,352,0,784.0,0
48987,230.2101112949956,28,352,0,789.87,1
49000,219.15132129499568,28,352,4.10175,790.0,0
49237,31.645261294995564,28,352,51.297749999999986,792.37,3
49900,487.4528385885634,26,354,0,799.0,0
50217,234.47383858856278,26,354,0,802.1700000000001,1
50512,-2.5949214114371983,26,354,55.46924999999999,805.12,3
50600,945.2910085330291,35,345,52.22549999999999,806.0,0
50700,864.6424485330281,35,345,24.96049999999999,807.0,0
51100,541.0480185330274,35,345,0,811.0,0
51182,475.32536853302724,35,345,0,811.8199999999999,3
51200,459.89942853302716,35,345,0,812.0,0
51536,186.5073685330276,35,345,0,815.36,1
51753,9.341768533027718,35,345,47.175749999999994,817.53,3
51779,-11.917051466972282,35,345,49.78924999999999,817.79,3
51900,940.1874475228991,37,343,39.71149999999999,819.0,0
52100,776.1902175228993,37,343,0,821.0,0
52400,528.6197475228985,37,343,0,824.0,0
52700,281.79787752289815,37,343,0,827.0,0
52718,266.9105275228982,37,343,0,827.1800000000001,1
53036,3.365997522897999,37,343,57.08774999999999,830.36,3
53200,888.5497033399636,30,350,32.61775000000001,832.0,0
53400,721.9508633399647,30,350,0,834.0,0
53700,471.3027033399643,30,350,0,837.0,0
53800,387.55340333996423,30,350,0,838.0,0
54000,220.59471333996447,30,350,0,840.0,0
54017,206.31353333996458,30,350,0,840.17,1
54276,-11.62160666003539,30,350,52.284,842.76,3
54300,-32.693276660035394,30,350,54.07275,843.0,0
54500,684.9555347675283,20,360,12.574500000000002,845.0,0
54600,599.5613547675282,20,360,0,846.0,0
54973,284.1608347675285,20,360,0,849.73,1
55000,261.21493476752863,20,360,7.799999999999999,850.0,0
55100,175.31575476752866,20,360,32.138999999999996,851.0,0
55200,90.16665476752863,20,360,48.70649999999998,852.0,0
55206,85.90658476752861,20,360,49.33874999999998,852.0600000000001,3
55300,4.064574767528626,20,360,49.58024999999999,853.0,0
55500,636.6166565111084,30,320,0,855.0,0
55928,270.6238165111082,30,320,0,859.28,1
55973,231.9469465111082,30,320,12.703499999999998,859.73,3
56044,170.02182651110826,30,320,25.1935,860.44,3
