Time,Obstacle Distance,Obstacle Size,Is High,Dino Y,Velocity,Action
23700,52.29344413548898,30,320,0,537.0,0
23800,-1.4563158645110335,30,320,0,538.0,0
24000,522.524218426857,22,358,0,540.0,0
24100,469.0154484268571,22,358,0,541.0,0
24200,414.3246884268574,22,358,0,542.0,0
24400,306.26910842685726,22,358,0,544.0,0
24500,251.27532842685713,22,358,0,545.0,0
24541,228.92200842685725,22,358,0,545.41,1
24600,196.72553842685716,22,358,16.359749999999995,546.0,0
24700,142.07572842685724,22,358,38.124,547.0,0
24800,87.32594842685722,22,358,52.39050000000001,548.0,0
24900,32.47615842685721,22,358,59.15625000000001,549.0,0
25000,-22.473621573142815,22,358,58.42275,550.0,0
25100,543.1542216014366,24,356,50.31000000000002,551.0,0
25300,432.20368160143715,24,356,11.224500000000013,553.0,0
25400,376.8539116014373,24,356,0,554.0,0
25500,321.9591316014373,24,356,0,555.0,0
25600,265.8543616014373,24,356,0,556.0,0
25705,207.4194416014373,24,356,0,557.05,1
26000,42.655201601437426,24,356,55.69200000000001,560.0,0
26100,-12.8335983985626,24,356,59.75400000000001,561.0,0
26400,381.78686659007167,35,345,26.953500000000016,564.0,0
26763,176.39678659007163,35,345,0,567.63,1
27000,41.58812659007154,35,345,49.89600000000001,570.0,0
27100,-15.461673409928473,35,345,58.310999999999986,571.0,0
27200,672.5230414755343,30,350,59.25450000000001,572.0,0
27500,500.4767114755341,30,350,17.229750000000006,575.0,0
27800,327.53038147553383,30,350,0,578.0,0
27900,269.68158147553373,30,350,0,579.0,0
27976,225.6496214755336,30,350,0,579.76,1
28000,211.7327914755336,30,350,6.969750000000001,580.0,0
28000,210.57279147553356,30,350,7.530750000000001,580.0,0
28300,37.28639147553369,30,350,57.63974999999999,583.0,0
28400,-21.646408524466317,30,350,59.51025,584.0,0
28500,407.87784217700823,37,343,53.92049999999998,585.0,0
28800,231.93146217700803,37,343,0,588.0,0
28900,172.49367217700808,37,343,0,589.0,0
28942,147.74693217700806,37,343,0,589.4200000000001,1
29000,113.54385217700809,37,343,16.102499999999996,590.0,0
29600,482.6467095915325,30,320,34.615500000000004,596.0,0
30000,244.04701959153272,30,320,0,600.0,0
30100,183.99807959153276,30,320,0,601.0,0
30109,178.58876959153275,30,320,0,601.09,3
30500,-57.80283040846717,30,320,0,605.0,0
30600,698.7648710101732,21,359,0,606.0,0
30700,638.115871010173,21,359,0,607.0,0
31000,455.56881101017314,21,359,0,610.0,0
31417,200.3331910101731,21,359,0,614.1700000000001,1
31700,26.742091010173084,21,359,54.540000000000006,617.0,0
31800,-35.62402898982694,21,359,59.56725,618.0,0
32000,579.6152700302052,34,346,46.809749999999966,620.0,0
32200,456.03703003020485,34,346,4.330499999999995,622.0,0
32300,393.78791003020456,34,346,0,623.0,0
32400,331.4387600302046,34,346,0,624.0,0
32643,179.51360003020497,34,346,0,626.4300000000001,1
32800,81.04219003020495,34,346,37.722000000000016,628.0,0
32900,18.193040030204955,34,346,52.11075000000002,629.0,0
33000,-45.386089969795044,34,346,59.03175,630.0,0
33400,261.18009188582806,30,320,11.829749999999997,634.0,0
33484,207.25556188582812,30,320,0,634.84,3
33500,197.7319718858281,30,320,0,635.0,0
33700,69.89866188582806,30,320,0,637.0,0
34000,797.2194978034473,27,353,0,640.0,0
34100,733.8103478034474,27,353,0,641.0,0
34500,476.6138978034471,27,353,0,645.0,0
34600,412.0647478034472,27,353,0,646.0,0
34869,237.9312278034472,27,353,0,648.69,1
34900,217.81729780344727,27,353,8.912999999999998,649.0,0
35000,152.86817780344717,27,353,32.754,650.0,0
35200,22.669877803447164,27,353,57.93149999999998,652.0,0
35300,-42.57924219655284,27,353,59.27250000000001,653.0,0
35400,636.8665711644916,30,320,53.11575000000001,654.0,0
35500,571.4174811644916,30,320,39.459,655.0,0
35600,506.52439116449193,30,320,18.552000000000007,656.0,0
35700,440.21932116449176,30,320,0,657.0,0
35800,374.4702811644918,30,320,0,658.0,0
36000,242.0122611644918,30,320,0,660.0,0
36040,216.26466116449177,30,320,0,660.4000000000001,3
36083,187.8586411644917,30,320,0,660.8299999999999,1
36100,176.6232611644917,30,320,4.6975,661.0,0
36200,110.47425116449176,30,320,19.71099999999999,662.0,0
