Time,Obstacle Distance,Obstacle Size,Is High,Dino Y,Velocity,Action
15500,182.85644349378774,21,359,0,455.0,0
15606,135.02726349378779,21,359,0,456.06,1
15800,45.90917349378783,21,359,44.08199999999998,458.0,0
16000,-45.888906506212145,21,359,59.676,460.0,0
16300,259.99301951279836,30,320,26.817000000000007,463.0,0
16393,216.89169951279843,30,320,2.9272500000000017,463.93,3
16500,167.19503951279842,30,320,0,465.0,0
16600,120.64606951279845,30,320,0,466.0,0
16800,26.780139512798385,30,320,0,468.0,0
17000,330.38266573684876,32,348,0,470.0,0
17100,283.8037557368488,32,348,0,471.0,0
17200,236.65486573684876,32,348,0,472.0,0
17247,213.9878757368487,32,348,0,472.47,1
17300,189.4059657368488,32,348,14.550749999999999,473.0,0
17500,94.13317573684867,32,348,51.726000000000006,475.0,0
17800,-48.81641426315135,32,348,50.856750000000005,478.0,0
18000,421.09489785916605,24,356,12.786000000000003,480.0,0
18000,420.61489785916604,24,356,12.520500000000004,480.0,0
18100,373.5261278591661,24,356,0,481.0,0
18200,325.37732785916603,24,356,0,482.0,0
18400,228.77977785916602,24,356,0,484.0,0
18500,179.845997859166,24,356,0,485.0,0
18565,148.78565785916598,24,356,0,485.65,1
18600,131.29620785916595,24,356,10.29225,486.0,0
18700,83.13341785916606,24,356,33.58575,487.0,0
18900,-14.464202140833933,24,356,58.214249999999986,489.0,0
19000,693.7541474667356,40,340,59.25225,490.0,0
19000,693.2641474667356,40,340,59.2245,490.0,0
19100,644.7043874667354,40,340,52.74524999999999,491.0,0
19400,497.44904746673535,40,340,0,494.0,0
19500,447.5052574667353,40,340,0,495.0,0
19700,348.8026874667353,40,340,0,497.0,0
19900,248.70612746673515,40,340,0,499.0,0
20000,198.75630746673522,40,340,0,500.0,0
20100,149.20751746673517,40,340,0,501.0,0
20111,143.19493746673515,40,340,0,501.11,1
20200,98.55671746673525,40,340,23.675999999999988,502.0,0
20300,48.80991746673523,40,340,43.033500000000004,503.0,0
20400,-1.5388625332647479,40,340,55.125000000000014,504.0,0
20500,-51.98766253326475,40,340,59.71500000000001,505.0,0
20600,674.9906824615294,23,357,56.80575000000001,506.0,0
20700,623.8349224615297,23,357,46.25624999999999,507.0,0
20900,522.2353824615295,23,357,2.790749999999998,509.0,0
21000,471.28562246152933,23,357,0,510.0,0
21300,317.8362424615292,23,357,0,513.0,0
21400,267.0004524615293,23,357,0,514.0,0
21500,215.55167246152928,23,357,0,515.0,0
21590,168.64637246152927,23,357,0,515.9,1
21600,163.48689246152927,23,357,2.9565,516.0,0
21700,111.83709246152932,23,357,28.3965,517.0,0
21800,60.60528246152933,23,357,46.19399999999999,518.0,0
21900,8.237492461529328,23,357,56.776500000000006,519.0,0
22000,-43.712287538470676,23,357,59.717999999999996,520.0,0
22100,327.6236586966383,29,351,55.1595,521.0,0
22200,275.47388869663837,29,351,43.10175000000001,522.0,0
22300,223.74709869663832,29,351,23.77575,523.0,0
22400,170.87431869663843,29,351,0,524.0,0
22446,147.2842886966384,29,351,0,524.46,1
22500,118.42452869663842,29,351,15.332999999999995,525.0,0
22600,65.87473869663846,29,351,37.39874999999999,526.0,0
22700,13.224948696638478,29,351,51.964499999999994,527.0,0
22800,-38.99686130336152,29,351,58.99574999999999,528.0,0
22900,571.160725057229,30,320,58.59449999999998,529.0,0
23000,518.2109450572292,30,320,50.66099999999999,530.0,0
23200,412.01145505722934,30,320,12.299249999999988,532.0,0
23300,358.7616750572291,30,320,0,533.0,0
23400,305.94590505722914,30,320,0,534.0,0
23500,251.96212505722917,30,320,0,535.0,0
23528,236.97826505722912,30,320,0,535.28,3
23600,198.41234505722906,30,320,0,536.0,0
23900,37.70203505722888,30,320,0,539.0,0
24000,-16.786744942771115,30,320,0,540.0,0
24000,-17.326744942771114,30,320,0,540.0,0
24100,375.6176656274893,33,347,0,541.0,0
24200,321.4688956274893,33,347,0,542.0,0
24300,266.6771156274893,33,347,0,543.0,0
24374,227.01162562748925,33,347,0,543.74,1
24400,212.87132562748923,33,347,7.531500000000001,544.0,0
24500,157.87754562748927,33,347,31.977,545.0,0
24600,103.32776562748927,33,347,48.643499999999996,546.0,0
24800,-5.523804372510732,33,347,59.49675,548.0,0
24900,581.68063335792,34,346,53.64224999999999,549.0,0
25000,527.2808533579201,34,346,40.479749999999996,550.0,0
25000,526.1808533579201,34,346,40.13775,550.0,0
25100,471.6810733579198,34,346,19.475249999999985,551.0,0
25200,417.0832933579196,34,346,0,552.0,0
25300,361.2815133579196,34,346,0,553.0,0
25500,250.48198335791977,34,346,0,555.0,0
25600,194.9321833579196,34,346,0,556.0,0
25641,172.6842733579196,34,346,0,556.4100000000001,1
25700,139.28240335791958,34,346,16.614749999999997,557.0,0
25800,83.53263335791956,34,346,38.30699999999999,558.0,0
26000,-28.266946642080455,34,346,59.1885,560.0,0
26200,436.77426178885565,31,349,50.19075,562.0,0
26300,380.52547178885555,31,349,34.4565,563.0,0
26400,323.61270178885553,31,349,10.952999999999996,564.0,0
26500,267.7279317888556,31,349,0,565.0,0
26693,157.9321117888558,31,349,0,566.9300000000001,1
26700,153.9633717888558,31,349,2.0775,567.0,0
26900,40.9328017888559,31,349,45.76574999999998,569.0,0
27000,-16.585998211144158,31,349,56.57475,570.0,0
27100,587.6774452744419,38,342,59.7465,571.0,0
27200,529.9566652744417,38,342,55.407000000000004,572.0,0
27500,357.9073252744408,38,342,0,575.0,0
27600,300.3575452744407,38,342,0,576.0,0
27700,243.2847652744407,38,342,0,577.0,0
27800,184.95798527444074,38,342,0,578.0,0
27817,175.70874527444073,38,342,0,578.1700000000001,1
28000,69.1583952744408,38,342,42.393750000000004,580.0,0
28000,68.5783952744408,38,342,42.55500000000001,580.0,0
28100,11.689595274440762,38,342,54.69750000000001,581.0,0
28200,-46.45921472555926,38,342,59.66175000000002,582.0,0
28300,721.2824214748039,24,356,57.06450000000002,583.0,0
28400,662.932641474804,24,356,46.95600000000001,584.0,0
28500,604.4828914748043,24,356,29.349750000000014,585.0,0
28600,545.933111474804,24,356,4.2412500000000115,586.0,0
28800,428.5335814748037,24,356,0,588.0,0
29000,310.7340114748037,24,356,0,590.0,0
29172,209.69814147480344,24,356,0,591.72,1
29200,192.53440147480345,24,356,8.367,592.0,0
29300,133.28458147480336,24,356,32.3805,593.0,0
29400,74.52878147480342,24,356,48.767999999999994,594.0,0
29600,-44.468768525196595,24,356,59.45175000000001,596.0,0
29700,535.6424380150629,24,356,53.44799999999999,597.0,0
29800,476.49065801506265,24,356,40.13700000000001,598.0,0
29900,416.64188801506253,24,356,19.22925,599.0,0
30000,356.6931180150625,24,356,0,600.0,0
30000,355.4931180150625,24,356,0,600.0,0
30203,234.08745801506262,24,356,0,602.03,1
30300,176.24663801506242,24,356,25.282499999999995,603.0,0
30500,55.44893801506245,24,356,55.755,605.0,0
30600,-5.0999319849375695,24,356,59.73975,606.0,0
30700,482.2306936485361,39,341,56.1495,607.0,0
30800,422.0887836485361,39,341,45.204749999999976,608.0,0
30900,361.2398736485361,39,341,26.686499999999995,609.0,0
31000,300.29095364853606,39,341,0.6674999999999919,610.0,0
31100,239.2419936485361,39,341,0,611.0,0
31199,178.705023648536,39,341,0,611.99,1
31300,116.23105364853595,39,341,26.62275,613.0,0
31600,633.0117535627436,29,351,59.70000000000002,616.0,0
31700,571.3627535627436,29,351,55.800000000000004,617.0,0
31900,447.76471356274294,29,351,25.49699999999999,619.0,0
32000,385.81567356274286,29,351,0,620.0,0
32200,261.61755356274284,29,351,0,622.0,0
32266,221.16700356274282,29,351,0,622.6600000000001,1
32300,199.36843356274278,29,351,10.011,623.0,0
33000,342.8493238766757,30,350,17.300249999999973,630.0,0
33100,279.8001738766757,30,350,0,631.0,0
33279,166.69250387667572,30,350,0,632.79,1
33400,90.0527838766757,30,350,30.708749999999995,634.0,0
33500,26.603663876675725,30,350,47.79974999999998,635.0,0
33800,455.2332760613933,27,353,54.07275000000001,638.0,0
34000,328.07500606139337,27,353,20.99475000000002,640.0,0
34100,263.3859060613933,27,353,0,641.0,0
34294,138.84542606139325,27,353,0,642.94,1
34400,70.63854606139327,27,353,27.498,644.0,0
34800,664.4047795799735,30,320,55.368750000000006,648.0,0
34900,599.5556895799738,30,320,43.587,649.0,0
35000,533.9565895799734,30,320,24.073500000000028,650.0,0
35200,405.06031957997345,30,320,0,652.0,0
35543,180.18712957997334,30,320,0,655.4300000000001,3
35700,77.16277957997329,30,320,0,657.0,0
35800,11.413659579973285,30,320,0,658.0,0
35900,-54.435460420026715,30,320,0,659.0,0
36000,635.4137276472588,21,359,0,660.0,0
36658,198.97485764725894,21,359,0,666.5799999999999,1
36700,170.97006764725893,21,359,11.904749999999998,667.0,0
36900,37.371967647258955,21,359,50.44725,669.0,0
37000,-30.247072352741046,21,359,58.511249999999976,670.0,0
37100,616.2287918858416,25,355,58.99425,671.0,0
37200,549.0798018858418,25,355,52.020000000000024,672.0,0
37300,481.8308018858419,25,355,37.54500000000001,673.0,0
37400,414.48182188584184,25,355,15.571499999999999,674.0,0
37600,279.48382188584185,25,355,0,676.0,0
37693,216.5735618858418,25,355,0,676.9300000000001,1
37700,211.8348818858418,25,355,2.07675,677.0,0
37800,144.08592188584186,25,355,27.729750000000003,678.0,0
37900,76.23696188584185,25,355,45.88274999999997,679.0,0
38000,8.28803188584186,25,355,56.53799999999999,680.0,0
38000,6.928031885841861,25,355,56.67449999999999,680.0,0
38200,524.0063299060818,24,356,55.35374999999999,682.0,0
38400,386.7245899060811,24,356,23.941499999999973,684.0,0
38500,318.274709906081,24,356,0,685.0,0
38689,188.63137990608115,24,356,0,686.89,1
38700,181.76199990608114,24,356,2.9565,687.0,0
38800,113.01315990608117,24,356,28.393500000000003,688.0,0
38900,43.475349906081235,24,356,46.47374999999999,689.0,0
39000,-24.784430093918772,24,356,56.774249999999995,690.0,0
39000,-26.164430093918774,24,356,56.90624999999999,690.0,0
39100,510.88175338181304,26,354,59.71649999999998,691.0,0
39200,441.0409733818132,26,354,55.07399999999999,692.0,0
39400,302.44140338181336,26,354,23.306249999999974,694.0,0
39597,165.5297733818135,26,354,0,695.97,1
39600,163.44182338181352,26,354,0.89475,696.0,0
39800,24.042273381813487,26,354,45.328499999999984,698.0,0
39900,-45.80750661818652,26,354,56.294999999999995,699.0,0
40000,636.7103518331801,25,355,59.76074999999998,700.0,0
40100,566.6605818331805,25,355,55.72799999999999,701.0,0
40400,355.9112818331807,25,355,0,704.0,0
40500,286.1664818331806,25,355,0,705.0,0
40554,248.08256183318065,25,355,0,705.54,1
40600,215.6177118331807,25,355,12.980249999999996,706.0,0
40700,144.26195183318075,25,355,35.912249999999986,707.0,0
40800,73.51216183318064,25,355,51.078,708.0,0
41000,863.4347783968313,30,320,58.908750000000005,710.0,0
41100,793.0960283968315,30,320,51.68850000000001,711.0,0
41200,721.9472483968312,30,320,36.92999999999999,712.0,0
41400,578.6356983968312,30,320,0,714.0,0
41500,507.9009383968313,30,320,0,715.0,0
41600,436.3521783968316,30,320,0,716.0,0
41700,364.7034183968317,30,320,0,717.0,0
41900,221.10583839683176,30,320,0,719.0,0
41939,193.0576983968317,30,320,0,719.39,3
42000,148.4370583968318,30,320,0,720.0,0
42200,4.237528396831735,30,320,0,722.0,0
42300,847.6431106597762,28,352,0,723.0,0
42400,775.2943606597761,28,352,0,724.0,0
42500,702.8455906597761,28,352,0,725.0,0
42600,630.296830659776,28,352,0,726.0,0
42700,556.9210806597763,28,352,0,727.0,0
42800,484.1713106597763,28,352,0,728.0,0
42900,412.0505306597764,28,352,0,729.0,0
43000,339.10175065977654,28,352,0,730.0,0
43000,337.64175065977656,28,352,0,730.0,0
43100,266.0529506597764,28,352,0,731.0,0
43200,192.17217065977647,28,352,0,732.0,0
43201,191.44017065977647,28,352,0,732.01,1
43300,118.92237065977645,28,352,25.964999999999996,733.0,0
43500,-27.877209340223445,28,352,55.99650000000001,735.0,0
43700,484.5223800078412,20,360,56.029500000000006,737.0,0
43800,410.7725900078414,20,360,44.79524999999999,738.0,0
44000,262.9730300078413,20,360,0,740.0,0
44100,189.6642500078414,20,360,0,741.0,0
44112,180.0305600078414,20,360,0,741.12,1
44200,115.5154600078414,20,360,23.210249999999988,742.0,0
44300,41.26667000784148,20,360,42.876000000000005,743.0,0
44500,855.3801804217347,23,357,59.71575,745.0,0
44600,781.5764104217341,23,357,56.87475,746.0,0
44700,706.9276504217343,23,357,46.54274999999999,747.0,0
44800,632.1788904217342,23,357,28.710749999999994,748.0,0
44900,556.5811304217343,23,357,3.086999999999998,749.0,0
45000,482.38136042173437,23,357,0,750.0,0
45000,480.88136042173437,23,357,0,750.0,0
45100,407.33259042173404,23,357,0,751.0,0
45200,331.4318104217339,23,357,0,752.0,0
45300,256.9349804217339,23,357,0,753.0,0
45361,210.98410042173407,23,357,0,753.61,1
45400,180.83218042173408,23,357,11.375999999999998,754.0,0
45500,106.13738042173406,23,357,34.37175,755.0,0
45600,29.832600421734128,23,357,50.25750000000001,756.0,0
45700,-45.060189578265906,23,357,58.403999999999996,757.0,0
45800,885.0295352353876,21,359,59.17125000000001,758.0,0
46000,732.4719952353869,21,359,38.025000000000006,760.0,0
46100,656.4222152353868,21,359,16.21649999999999,761.0,0
46200,580.2724552353868,21,359,0,762.0,0
46500,351.9881652353875,21,359,0,765.0,0
46600,274.67307523538756,21,359,0,766.0,0
46664,225.62873523538747,21,359,0,766.64,1
46700,198.7902852353875,21,359,10.02,767.0,0
46800,121.27349523538746,21,359,33.783,768.0,0
46900,44.423705235387445,21,359,49.77375000000001,769.0,0
47000,-32.52608476461255,21,359,58.26449999999999,770.0,0
47100,727.5932974313878,36,344,59.28450000000001,771.0,0
47200,650.444537431388,36,344,52.852500000000006,772.0,0
47300,573.1957774313885,36,344,38.92050000000001,773.0,0
47400,495.0729874313886,36,344,17.233500000000006,774.0,0
47500,417.6232074313887,36,344,0,775.0,0
47700,262.4236174313887,36,344,0,777.0,0
47714,252.32180743138872,36,344,0,777.14,1
47800,184.67383743138868,36,344,23.210249999999988,778.0,0
47900,107.6030674313887,36,344,42.718500000000006,779.0,0
48000,28.87428743138868,36,344,55.044000000000004,780.0,0
48100,-49.175502568611314,36,344,59.70975000000001,781.0,0
48300,722.6721909780593,36,344,46.683749999999996,783.0,0
48400,643.5394209780587,36,344,28.709999999999994,784.0,0
48500,565.8746509780584,36,344,3.6682500000000013,785.0,0
48600,486.5398709780585,36,344,0,786.0,0
48900,250.2905609780587,36,344,0,789.0,0
48946,214.77553097805867,36,344,0,789.46,1
49000,171.34078097805858,36,344,15.333749999999995,790.0,0
49100,92.2909909780586,36,344,37.39949999999999,791.0,0
49300,781.2291711772921,20,360,58.99649999999998,793.0,0
49500,621.636611177292,20,360,50.66249999999998,795.0,0
49600,542.0868011772917,20,360,35.22674999999998,796.0,0
49700,463.2340411772914,20,360,12.561749999999982,797.0,0
49800,382.6872811772914,20,360,0,798.0,0
50000,222.88771117729152,20,360,0,800.0,0
50004,220.4876811772915,20,360,0,800.04,1
50100,143.6389211772916,20,360,25.286999999999992,801.0,0
50300,-17.561628822708435,20,360,55.84725,803.0,0
50400,670.3115032486975,29,351,59.76374999999999,804.0,0
50500,589.8617232486973,29,351,56.180249999999994,805.0,0
50700,429.46915324869735,29,351,26.735999999999972,807.0,0
50800,348.72037324869734,29,351,0.7274999999999799,808.0,0
50900,267.06259324869745,29,351,0,809.0,0
50910,259.78121324869744,29,351,0,809.1,1
51000,186.92281324869745,29,351,23.909999999999986,810.0,0
51100,105.87404324869746,29,351,43.35225,811.0,0
51200,24.725263248697445,29,351,55.293749999999996,812.0,0
51300,-56.523546751302526,29,351,59.73299999999999,813.0,0
51400,595.9601377636004,34,346,56.607,814.0,0
51500,515.3253177636002,34,346,46.11449999999998,815.0,0
51600,432.96048776360044,34,346,27.833249999999992,816.0,0
51700,352.12766776360036,34,346,2.4907499999999922,817.0,0
51866,217.18843776360046,34,346,0,818.66,1
51900,187.71094776360044,34,346,10.28925,819.0,0
52000,106.58106776360054,34,346,33.576,820.0,0
52000,104.94106776360056,34,346,33.9705,820.0,0
52600,643.9583468885452,30,320,17.16225,826.0,0
52700,562.1354168885446,30,320,0,827.0,0
53000,312.7584468885443,30,320,0,830.0,0
53100,230.53944688854432,30,320,0,831.0,0
53160,180.6620568885443,30,320,0,831.6,1
53200,147.3904568885443,30,320,11.369999999999997,832.0,0
53300,64.14143688854426,30,320,34.543500000000016,833.0,0
